GroupName,Specifier,ItemName,ItemPath,DataType,ReadOnly,Reserved,UpdateRate,Reserved,Value,Quality,Timestamp,
Group0,"FX01_08[0,1,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[0,1,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[0,1,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[0,1,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[0,1,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[0,1,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[0,1,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,0,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,0,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[1,1,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[1,1,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,0,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,0,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[2,1,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[2,1,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,0,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,0,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,7]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,7].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,8]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,8].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[3,1,9]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[3,1,9].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,0]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,0].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,1]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,1].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,10]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,10].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,11]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,11].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,12]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,12].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,13]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,13].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,14]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,14].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,15]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,15].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,2]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,2].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,3]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,3].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,4]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,4].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,5]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,5].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
Group0,"FX01_08[4,0,6]","ALLEN BRADLEY VIA ETHERNET/IP:FYRMONITORBMS:REAL:FX01_08[4,0,6].VALUE", ,4,0,0,1000,0,,"Bad, non-specific",01/01/1601 12:00:00.000 AM,Single Float
